trip_id,stop_id,stop_sequence,shape_dist_traveled,arrival_time,departure_time
TR_47170,JOO,8,10,22:01:00,22:02:00
TR_47170,ATC,9,11,22:03:00,22:04:00
TR_47170,STPD,10,12,22:07:00,22:08:00
TR_47170,SC,11,15,22:15:00,22:17:00
TR_47170,JET,12,16,22:20:00,22:21:00
TR_47170,SJVP,13,17,22:22:00,22:23:00
TR_47170,BMT,14,19,22:25:00,22:26:00
TR_47170,NCHS,15,20,22:27:00,22:28:00
TR_47170,FNB,16,22,22:29:00,22:30:00
TR_47170,BTNR,17,24,22:32:00,22:33:00
TR_47170,BRBD,18,26,22:34:00,22:35:00
TR_47170,HTCY,19,29,22:38:00,22:39:00
TR_47170,HFZ,20,32,22:42:00,22:43:00
TR_47170,CDNR,21,36,22:46:00,22:47:00
TR_47170,LPI,22,37,23:10:00,23:11:00
TR_47170,TLPR,23,42,23:20:00,23:21:00
TR_47170,BHEL,24,45,23:27:00,23:28:00
TR_47170,RCPT,25,47,23:40:00,23:40:00
TR_47173,LPI,1,0,05:55:00,05:55:00
TR_47173,CDNR,2,2,05:58:00,05:59:00
TR_47173,HFZ,3,5,06:03:00,06:04:00
TR_47173,HTCY,4,8,06:07:00,06:08:00
TR_47173,BRBD,5,11,06:09:00,06:10:00
TR_47173,BTNR,6,13,06:11:00,06:12:00
TR_47173,FNB,7,16,06:14:00,06:15:00
TR_47173,NCHS,8,17,06:16:00,06:17:00
TR_47173,BMT,9,18,06:18:00,06:19:00
TR_47173,SJVP,10,20,06:22:00,06:23:00
TR_47173,JET,11,21,06:25:00,06:26:00
TR_47173,SC,12,23,06:40:00,06:42:00
TR_47173,STPD,13,25,06:46:00,06:47:00
TR_47173,ATC,14,26,06:48:00,06:49:00
TR_47173,JOO,15,27,06:50:00,06:51:00
TR_47173,VAR,16,28,06:52:00,06:53:00
TR_47173,KCG,17,30,06:56:00,06:57:00
TR_47173,MXT,18,32,06:59:00,07:00:00
TR_47173,DQR,19,33,07:01:00,07:02:00
TR_47173,YKA,20,34,07:03:00,07:04:00
TR_47173,HPG,21,36,07:06:00,07:07:00
TR_47173,FM,22,37,07:12:00,07:12:00
TR_47175,LPI,1,0,07:30:00,07:30:00
TR_47175,CDNR,2,2,07:34:00,07:35:00
TR_47175,HFZ,3,5,07:39:00,07:40:00
TR_47175,HTCY,4,8,07:44:00,07:45:00
TR_47175,BRBD,5,11,07:48:00,07:49:00
TR_47175,BTNR,6,13,07:51:00,07:52:00
TR_47175,FNB,7,16,07:55:00,07:56:00
TR_47175,NCHS,8,17,07:57:00,07:58:00
TR_47175,BMT,9,18,07:59:00,08:00:00
TR_47175,SJVP,10,20,08:06:00,08:07:00
TR_47175,JET,11,21,08:09:00,08:10:00
TR_47175,SC,12,23,08:18:00,08:20:00
TR_47175,STPD,13,25,08:24:00,08:25:00
TR_47175,ATC,14,26,08:26:00,08:27:00
TR_47175,JOO,15,27,08:28:00,08:29:00
TR_47175,VAR,16,28,08:30:00,08:31:00
TR_47175,KCG,17,30,08:35:00,08:36:00
TR_47175,MXT,18,32,08:38:00,08:39:00
TR_47175,DQR,19,33,08:40:00,08:41:00
TR_47175,YKA,20,34,08:42:00,08:43:00
TR_47175,HPG,21,36,08:45:00,08:46:00
TR_47175,FM,22,37,08:50:00,08:50:00
TR_47185,LPI,1,0,15:30:00,15:30:00
TR_47185,CDNR,2,2,15:33:00,15:34:00
TR_47185,HFZ,3,5,15:38:00,15:39:00
TR_47185,HTCY,4,8,15:42:00,15:43:00
TR_47185,BRBD,5,11,15:44:00,15:45:00
TR_47185,BTNR,6,13,15:47:00,15:48:00
TR_47185,FNB,7,16,15:50:00,15:51:00
TR_47185,NCHS,8,17,15:52:00,15:53:00
TR_47185,BMT,9,18,15:54:00,15:55:00
TR_47185,SJVP,10,20,15:57:00,15:58:00
TR_47185,JET,11,21,16:00:00,16:01:00
TR_47185,SC,12,23,16:18:00,16:20:00
TR_47185,STPD,13,25,16:23:00,16:24:00
TR_47185,ATC,14,26,16:27:00,16:28:00
TR_47185,JOO,15,27,16:30:00,16:31:00
TR_47185,VAR,16,28,16:33:00,16:34:00
TR_47185,KCG,17,30,16:40:00,16:41:00
TR_47185,MXT,18,32,16:43:00,16:44:00
TR_47185,DQR,19,33,16:45:00,16:46:00
TR_47185,YKA,20,34,16:47:00,16:48:00
TR_47185,HPG,21,36,16:50:00,16:51:00
TR_47185,FM,22,37,16:55:00,16:55:00
TR_47217,LPI,1,0,15:45:00,15:45:00
TR_47217,CDNR,2,2,15:49:00,15:50:00
TR_47217,HFZ,3,5,15:54:00,15:55:00
TR_47217,HTCY,4,8,15:57:00,15:58:00
TR_47217,BRBD,5,11,16:00:00,16:01:00
TR_47217,BTNR,6,13,16:05:00,16:06:00
TR_47217,FNB,7,16,16:08:00,16:09:00
TR_47217,NCHS,8,17,16:11:00,16:12:00
TR_47217,BMT,9,18,16:15:00,16:16:00
TR_47217,SJVP,10,20,16:18:00,16:19:00
TR_47217,JET,11,21,16:21:00,16:22:00
TR_47217,SC,12,23,16:35:00,16:37:00
TR_47217,STPD,13,25,16:41:00,16:42:00
TR_47217,ATC,14,26,16:43:00,16:44:00
TR_47217,JOO,15,27,16:45:00,16:46:00
TR_47217,VAR,16,28,16:47:00,16:48:00
TR_47217,KCG,17,30,16:52:00,16:53:00
TR_47217,MXT,18,32,16:55:00,16:56:00
TR_47217,DQR,19,33,16:58:00,16:59:00
TR_47217,YKA,20,34,17:01:00,17:02:00
TR_47217,HPG,21,36,17:04:00,17:05:00
TR_47217,FM,22,37,17:12:00,17:12:00
TR_47187,LPI,1,0,16:55:00,16:55:00
TR_47187,CDNR,2,2,16:58:00,16:59:00
TR_47187,HFZ,3,5,17:02:00,17:03:00
TR_47187,HTCY,4,8,17:06:00,17:07:00
TR_47187,BRBD,5,11,17:08:00,17:09:00
TR_47187,BTNR,6,13,17:10:00,17:11:00
TR_47187,FNB,7,16,17:13:00,17:14:00
TR_47187,NCHS,8,17,17:15:00,17:16:00
TR_47187,BMT,9,18,17:17:00,17:18:00
TR_47187,SJVP,10,20,17:21:00,17:22:00
TR_47187,JET,11,21,17:24:00,17:25:00
TR_47187,SC,12,23,17:45:00,17:47:00
TR_47187,STPD,13,25,17:51:00,17:52:00
TR_47187,ATC,14,26,17:53:00,17:54:00
TR_47187,JOO,15,27,17:56:00,17:57:00
TR_47187,VAR,16,28,17:59:00,18:00:00
TR_47187,KCG,17,30,18:05:00,18:06:00
TR_47187,MXT,18,32,18:09:00,18:10:00
TR_47187,DQR,19,33,18:12:00,18:13:00
TR_47187,YKA,20,34,18:15:00,18:16:00
TR_47187,HPG,21,36,18:17:00,18:18:00
TR_47187,FM,22,37,18:25:00,18:25:00
TR_47188,LPI,1,0,18:05:00,18:05:00
TR_47188,CDNR,2,2,18:09:00,18:10:00
TR_47188,HFZ,3,5,18:14:00,18:15:00
TR_47188,HTCY,4,8,18:17:00,18:18:00
TR_47188,BRBD,5,11,18:20:00,18:21:00
TR_47188,BTNR,6,13,18:24:00,18:25:00
TR_47188,FNB,7,16,18:29:00,18:30:00
TR_47188,NCHS,8,17,18:32:00,18:33:00
TR_47188,BMT,9,18,18:37:00,18:38:00
TR_47188,SJVP,10,20,18:41:00,18:42:00
TR_47188,JET,11,21,18:44:00,18:45:00
TR_47188,SC,12,23,18:50:00,18:52:00
TR_47188,STPD,13,25,18:56:00,18:57:00
TR_47188,ATC,14,26,18:58:00,18:59:00
TR_47188,JOO,15,27,19:01:00,19:02:00
TR_47188,VAR,16,28,19:04:00,19:05:00
TR_47188,KCG,17,30,19:08:00,19:09:00
TR_47188,MXT,18,32,19:12:00,19:13:00
TR_47188,DQR,19,33,19:14:00,19:15:00
TR_47188,YKA,20,34,19:16:00,19:17:00
TR_47188,HPG,21,36,19:20:00,19:21:00
TR_47188,FM,22,37,19:32:00,19:32:00
TR_47219,LPI,1,0,19:45:00,19:45:00
TR_47219,CDNR,2,2,19:46:00,19:47:00
TR_47219,HFZ,3,5,19:50:00,19:51:00
TR_47219,HTCY,4,8,19:54:00,19:55:00
TR_47219,BRBD,5,11,19:56:00,19:57:00
TR_47219,BTNR,6,13,19:58:00,19:59:00
TR_47219,FNB,7,16,20:01:00,20:02:00
TR_47219,NCHS,8,17,20:03:00,20:04:00
TR_47219,BMT,9,18,20:05:00,20:06:00
TR_47219,SJVP,10,20,20:09:00,20:10:00
TR_47219,JET,11,21,20:12:00,20:13:00
TR_47219,SC,12,23,20:33:00,20:35:00
TR_47219,STPD,13,25,20:39:00,20:40:00
TR_47219,ATC,14,26,20:41:00,20:42:00
TR_47219,JOO,15,27,20:43:00,20:44:00
TR_47219,VAR,16,28,20:46:00,20:47:00
TR_47219,KCG,17,30,20:50:00,20:51:00
TR_47219,MXT,18,32,20:53:00,20:54:00
TR_47219,DQR,19,33,20:55:00,20:56:00
TR_47219,YKA,20,34,20:57:00,20:58:00
TR_47219,HPG,21,36,21:00:00,21:01:00
TR_47219,FM,22,37,21:10:00,21:10:00
TR_47192,LPI,1,0,20:10:00,20:10:00
TR_47192,CDNR,2,2,20:13:00,20:14:00
TR_47192,HFZ,3,5,20:17:00,20:18:00
TR_47192,HTCY,4,8,20:21:00,20:22:00
TR_47192,BRBD,5,11,20:23:00,20:24:00
TR_47192,BTNR,6,13,20:25:00,20:26:00
TR_47192,FNB,7,16,20:28:00,20:29:00
TR_47192,NCHS,8,17,20:30:00,20:31:00
TR_47192,BMT,9,18,20:32:00,20:33:00
TR_47192,SJVP,10,20,20:37:00,20:38:00
TR_47192,JET,11,21,20:40:00,20:41:00
TR_47192,SC,12,23,21:00:00,21:02:00
TR_47192,STPD,13,25,21:06:00,21:07:00
TR_47192,ATC,14,26,21:08:00,21:09:00
TR_47192,JOO,15,27,21:10:00,21:11:00
TR_47192,VAR,16,28,21:12:00,21:13:00
TR_47192,KCG,17,30,21:17:00,21:18:00
TR_47192,MXT,18,32,21:20:00,21:21:00
TR_47192,DQR,19,33,21:22:00,21:23:00
TR_47192,YKA,20,34,21:24:00,21:25:00
TR_47192,HPG,21,36,21:27:00,21:28:00
TR_47192,FM,22,37,21:32:00,21:32:00
TR_47159,LPI,1,0,21:05:00,21:05:00
TR_47159,CDNR,2,2,21:08:00,21:09:00
TR_47159,HFZ,3,5,21:13:00,21:14:00
TR_47159,HTCY,4,8,21:17:00,21:18:00
TR_47159,BRBD,5,11,21:19:00,21:20:00
TR_47159,BTNR,6,13,21:21:00,21:22:00
TR_47159,FNB,7,16,21:24:00,21:25:00
TR_47159,NCHS,8,17,21:26:00,21:27:00
TR_47159,BMT,9,18,21:28:00,21:29:00
TR_47159,SJVP,10,20,21:33:00,21:34:00
TR_47159,JET,11,21,21:35:00,21:36:00
TR_47159,SC,12,23,21:50:00,21:52:00
TR_47159,STPD,13,25,21:56:00,21:57:00
TR_47159,ATC,14,26,21:58:00,21:59:00
TR_47159,JOO,15,27,22:00:00,22:01:00
TR_47159,VAR,16,28,22:02:00,22:03:00
TR_47159,KCG,17,30,22:07:00,22:08:00
TR_47159,MXT,18,32,22:10:00,22:11:00
TR_47159,DQR,19,33,22:13:00,22:14:00
TR_47159,YKA,20,34,22:15:00,22:16:00
TR_47159,HPG,21,36,22:18:00,22:19:00
TR_47159,FM,22,37,22:30:00,22:30:00
TR_47126,RCPT,1,0,05:00:00,05:00:00
TR_47126,BHEL,2,2,05:04:00,05:05:00
TR_47126,TLPR,3,5,05:10:00,05:11:00
TR_47126,LPI,4,10,05:15:00,05:16:00
TR_47126,CDNR,5,11,05:19:00,05:20:00
TR_47126,HFZ,6,15,05:23:00,05:24:00
TR_47126,HTCY,7,18,05:27:00,05:28:00
TR_47126,BRBD,8,21,05:29:00,05:30:00
TR_47126,BTNR,9,23,05:31:00,05:32:00
TR_47126,FNB,10,26,05:33:00,05:34:00
TR_47126,NCHS,11,27,05:35:00,05:36:00
TR_47126,BMT,12,28,05:37:00,05:38:00
TR_47126,NLRD,13,30,05:41:00,05:42:00
TR_47126,KQD,14,31,05:44:00,05:45:00
TR_47126,LKPL,15,32,05:49:00,05:50:00
TR_47126,HYB,16,33,06:05:00,06:05:00
